title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries,genre1,genre2,genre3,,,
Spring Days,tv,Romance,2005,tt0843176,7.4,59,,Romance,,,,,
Sandglass,tv,Drama,1995,tt5742816,8.2,85,,Drama,,,,,
Super Why!,tv,"Adventure, Animation, Family",1999,tt1105469,6,1343,,Adventure, Animation, Family,,,
Keeping Up with the Kardashians,tv,"Family, Reality-TV",2007,tt1086761,2.9,31993,,Family, Reality-TV,,,,
Heartland,tv,"Drama, Family",2007,tt1094229,8.4,21397,,Drama, Family,,,,
C.I.D.,tv,"Action, Crime",1998,tt0401916,7,5321,,Action, Crime,,,,
Adventure Time,tv,"Action, Adventure, Animation",2010,tt1305826,8.6,124424,,Action, Adventure, Animation,,,
Flower Shop Without Rose,tv,Drama,2008,tt1165004,7.7,199,,Drama,,,,,
Vientos de agua,tv,Drama,2006,tt0459724,8.7,1243,"AR, BB, BM, BO, BR, BS, BZ, CL, CO, CR, CU, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TT, US, UY, VE",Drama,,,,,
Strawberry Shortcake,tv,"Animation, Family, Musical",2003,tt1190823,5.7,708,,Animation, Family, Musical,,,
Anne of Green Gables,tv,"Animation, Drama, Family",1979,tt0078560,7.7,2299,,Animation, Drama, Family,,,
Tokyo Love Story,tv,"Drama, Romance",1991,tt0206518,8.4,1092,,Drama, Romance,,,,
Wild Angel,tv,"Comedy, Drama, Romance",1998,tt0202197,7.3,2680,,Comedy, Drama, Romance,,,
WWE Superstars,tv,"Action, Sport",2009,tt1401882,5.6,370,,Action, Sport,,,,
Boys Over Flowers,tv,"Comedy, Drama, Romance",2009,tt1370334,7.7,15948,,Comedy, Drama, Romance,,,
Mononoke,tv,"Animation, Fantasy, Horror",2007,tt1992935,8.1,3579,,Animation, Fantasy, Horror,,,
Little Princess,tv,"Animation, Family",2006,tt0934676,5.6,448,,Animation, Family,,,,
The Pacific,tv,"Action, Adventure, Drama",2010,tt0374463,8.3,138765,,Action, Adventure, Drama,,,
Whitechapel,tv,"Crime, Mystery, Thriller",2009,tt1186356,7.8,15670,,Crime, Mystery, Thriller,,,
Scooby-Doo! Mystery Incorporated,tv,"Adventure, Animation, Comedy",2010,tt1660055,8.2,20501,,Adventure, Animation, Comedy,,,
The Vampire Diaries,tv,"Drama, Fantasy, Horror",2009,tt1405406,7.7,368431,,Drama, Fantasy, Horror,,,
Community,tv,Comedy,2009,tt1439629,8.5,304167,,Comedy,,,,,
The Garfield Show,tv,"Adventure, Animation, Comedy",2008,tt1470837,5.7,3928,,Adventure, Animation, Comedy,,,
On Air,tv,"Drama, Romance",2008,tt7902742,7.8,40,,Drama, Romance,,,,
,tv,"Drama, Family, Romance",2007,,,,,Drama, Family, Romance,,,
Temptation of Wife,tv,"Drama, Romance",2008,tt2013075,6.9,116,,Drama, Romance,,,,
Three Kingdoms,tv,"Drama, History, War",2010,tt1514753,8.3,1475,,Drama, History, War,,,
The Search,tv,Crime,2020,tt12364156,5.7,767,,Crime,,,,,
The Syndicate,tv,"Drama, Mystery",2012,tt2299141,7.3,2011,,Drama, Mystery,,,,
Pororo the Little Penguin,tv,"Adventure, Animation, Comedy",2003,tt3968668,5.8,187,,Adventure, Animation, Comedy,,,
Sherlock,tv,"Crime, Drama, Mystery",2010,tt1475582,9,1052178,,Crime, Drama, Mystery,,,
Mobile Suit Gundam SEED,tv,"Action, Adventure, Animation",2002,tt0374407,7.7,2891,,Action, Adventure, Animation,,,
The Hospital,tv,Drama,2006,tt2823414,7.2,76,"BB, BM, BS, BZ, CA, JM, TT",Drama,,,,,
H,tv,Comedy,1998,tt0173554,7.4,2046,"BB, BM, BS, BZ, CA, CL, CO, CR, CU, DO, EC, GT, JM, MX, NI, PA, PE, PF, PY, SV, TT, UY, VE",Comedy,,,,,
,tv,"Animation, Family, Kids, Sci-Fi & Fantasy",1993,,,,,Animation, Family, Kids, Sci-Fi & Fantasy,,
Magical DoReMi,tv,"Action, Adventure, Animation",1999,tt0303503,6.7,939,,Action, Adventure, Animation,,,
Absolute Boyfriend,tv,"Comedy, Drama, Fantasy",2008,tt1200756,7.3,707,,Comedy, Drama, Fantasy,,,
Chuggington,tv,"Adventure, Animation, Comedy",2008,tt1307510,5.9,923,,Adventure, Animation, Comedy,,,
Bayside Shakedown,tv,Drama,1997,tt0270797,7.8,353,,Drama,,,,,
Beautiful Life,tv,"Drama, Romance",2000,tt0233307,7.8,763,,Drama, Romance,,,,
Dinosaur King,tv,"Action, Adventure, Animation",2007,tt1524993,6.1,1180,,Action, Adventure, Animation,,,
The Staircase,tv,"Crime, Documentary, Drama",2004,tt0388644,7.8,28469,,Crime, Documentary, Drama,,,
White Collar,tv,"Comedy, Crime, Drama",2009,tt1358522,8.2,149537,,Comedy, Crime, Drama,,,
Gurren Lagann,tv,"Action, Adventure, Animation",2007,tt0948103,8.3,23746,,Action, Adventure, Animation,,,
Mobile Suit Gundam,tv,"Action, Adventure, Animation",1979,tt0159172,7.9,3139,,Action, Adventure, Animation,,,
Eden of the East,tv,"Action, Animation, Comedy",2009,tt1415054,7.4,4244,,Action, Animation, Comedy,,,
Pawn Stars,tv,"Comedy, Reality-TV",2009,tt1492088,7.2,18686,,Comedy, Reality-TV,,,,
Parenthood,tv,"Comedy, Drama",2010,tt1416765,8.3,41561,,Comedy, Drama,,,,
,tv,,,,,,,,,,,,
One Outs,tv,"Animation, Drama, Sport",2008,tt1411815,8.2,2105,,Animation, Drama, Sport,,,
Sammy & Co,tv,Animation,2014,tt2580128,6.2,49,,Animation,,,,,
The Way We Were,tv,"Drama, Romance",2014,tt3948350,7.9,171,,Drama, Romance,,,,
The File of Young Kindaichi,tv,"Action, Animation, Crime",1997,tt0348952,7.9,250,,Action, Animation, Crime,,,
Beach Boys,tv,"Comedy, Drama",1997,tt0237953,8.1,312,,Comedy, Drama,,,,
,tv,"Drama, War & Politics",2001,,,,,Drama, War & Politics,,,,
MasterChef: The Professionals,tv,Reality-TV,2008,tt1281256,7.8,615,,Reality-TV,,,,,
Costa!,tv,Romance,2001,tt0300747,4.5,304,NL,Romance,,,,,
The Keepers,tv,"Crime, Documentary, Mystery",2017,tt6792200,8,26489,,Crime, Documentary, Mystery,,,
,tv,,2008,,,,,,,,,,
,tv,Documentary,2018,,,,,Documentary,,,,,
The Comic Strip Presents,tv,Comedy,1982,tt0083402,7.8,1736,,Comedy,,,,,
Boys Over Flowers,tv,"Animation, Comedy, Drama",1996,tt0482107,7.4,432,,Animation, Comedy, Drama,,,
The Prince of Tennis,tv,"Action, Animation, Comedy",2001,tt0466352,7.4,1061,,Action, Animation, Comedy,,,
Swap Shop,tv,Reality-TV,2021,tt15674202,6.6,468,,Reality-TV,,,,,
The Other One,tv,Comedy,2017,tt7374240,7.5,2524,,Comedy,,,,,
,tv,,2002,,,,,,,,,,
Dresden,tv,"Drama, Romance, War",2006,tt0461658,6.6,2752,"AT, DE",Drama, Romance, War,,,
The Fix,tv,"Comedy, Talk-Show",2018,tt5960546,7,2187,,Comedy, Talk-Show,,,,
Shinchan,tv,"Animation, Comedy, Family",1992,tt12853970,8.4,2071,,Animation, Comedy, Family,,,
Yu Yu Hakusho: Ghost Files,tv,"Action, Adventure, Animation",1992,tt0185133,8.5,17389,,Action, Adventure, Animation,,,
Dinosaur Train,tv,"Adventure, Animation, Family",2009,tt1460205,6.5,2058,,Adventure, Animation, Family,,,
Hoarders,tv,"Documentary, Reality-TV",2009,tt1497563,6.5,3859,,Documentary, Reality-TV,,,,
Monster,tv,"Animation, Crime, Drama",2004,tt0434706,8.7,58171,,Animation, Crime, Drama,,,
Detective Conan,tv,"Action, Animation, Comedy",1996,tt0131179,8.5,16735,,Action, Animation, Comedy,,,
Bleach,tv,"Action, Adventure, Animation",2004,tt0434665,8.2,82772,,Action, Adventure, Animation,,,
Cowboy Bebop,tv,"Action, Adventure, Animation",1998,tt0213338,8.9,155359,,Action, Adventure, Animation,,,
Shining Inheritance,tv,"Comedy, Drama, Romance",2009,tt2283335,7.5,1047,,Comedy, Drama, Romance,,,
Regular Show,tv,"Action, Adventure, Animation",2010,tt1710308,8.6,67504,,Action, Adventure, Animation,,,
City Hall,tv,"Comedy, Drama, Romance",2009,tt1819835,7.4,217,,Comedy, Drama, Romance,,,
Victorious,tv,"Comedy, Drama, Family",2010,tt1604099,7,32097,,Comedy, Drama, Family,,,
Autumn's Concerto,tv,"Drama, Romance",2009,tt3530668,7.8,622,,Drama, Romance,,,,
Das Haus Anubis,tv,"Adventure, Drama, Family",2009,tt1697789,4.9,308,,Adventure, Drama, Family,,,
The Mafia Dolls,tv,"Action, Drama",2009,tt1585368,6.4,438,,Action, Drama,,,,
You Are Beautiful,tv,"Comedy, Drama, Music",2009,tt2074131,7.6,5702,,Comedy, Drama, Music,,,
Iris,tv,"Action, Mystery, Romance",2009,tt1757202,7.7,2537,,Action, Mystery, Romance,,,
Lupin the Third Part 1,tv,"Action, Adventure, Animation",1971,tt0159175,7.8,2613,,Action, Adventure, Animation,,,
Rookie Blue,tv,"Action, Crime, Drama",2010,tt1442065,7.7,19426,,Action, Crime, Drama,,,
La Reina del Sur,tv,"Action, Crime, Drama",2011,tt1704637,7.8,3721,,Action, Crime, Drama,,,
,tv,Drama,2008,,,,,Drama,,,,,
Digimon: Digital Monsters,tv,"Action, Adventure, Animation",1999,tt0210418,7.4,24205,,Action, Adventure, Animation,,,
30 for 30,tv,"Biography, Documentary, History",2009,tt1408430,8.8,5905,,Biography, Documentary, History,,,
Gun x Sword,tv,"Action, Animation, Sci-Fi",2005,tt0991047,7.1,646,,Action, Animation, Sci-Fi,,,
Code Geass,tv,"Action, Animation, Drama",2006,tt0994314,8.7,92183,,Action, Animation, Drama,,,
Eyeshield 21,tv,"Animation, Comedy, Drama",2005,tt0996695,7.6,837,,Animation, Comedy, Drama,,,
Dragon Sakura,tv,"Comedy, Drama",2005,tt0873992,7.7,1984,,Comedy, Drama,,,,
Naruto: Shippuden,tv,"Action, Adventure, Animation",2007,tt0988824,8.7,200094,,Action, Adventure, Animation,,,
Fullmetal Alchemist: Brotherhood,tv,"Action, Adventure, Animation",2009,tt1355642,9.1,223454,,Action, Adventure, Animation,,,
Blue Mountain State,tv,"Comedy, Sport",2010,tt1344204,8.3,61725,,Comedy, Sport,,,,
WWE NXT,tv,"Action, Reality-TV, Sport",2010,tt1601141,7.5,2489,,Action, Reality-TV, Sport,,,
American Pickers,tv,"Documentary, Reality-TV",2010,tt1596786,7,8900,,Documentary, Reality-TV,,,,
Chhota Bheem,tv,"Action, Adventure, Animation",2008,tt4570986,4.8,1372,,Action, Adventure, Animation,,,
Mister Maker,tv,Family,2007,tt1806402,7,359,,Family,,,,,
Pasta,tv,"Comedy, Drama, Romance",2010,tt2181460,7.5,1341,,Comedy, Drama, Romance,,,
Personal Taste,tv,"Comedy, Drama, Romance",2010,tt1666217,7.3,5360,,Comedy, Drama, Romance,,,
The Qin Empire,tv,"Drama, History, War",2009,tt5293462,7.9,173,,Drama, History, War,,,
Ben & Holly's Little Kingdom,tv,"Adventure, Animation, Family",2009,tt1436544,7.4,1843,,Adventure, Animation, Family,,,
The Real Housewives of Beverly Hills,tv,Reality-TV,2010,tt1720601,5.6,7963,,Reality-TV,,,,,
Dance Academy,tv,"Drama, Family, Music",2010,tt1551948,8,5290,,Drama, Family, Music,,,
The Looney Tunes Show,tv,"Adventure, Animation, Comedy",2011,tt1726839,7.8,16918,,Adventure, Animation, Comedy,,,
Ancient Aliens,tv,"Fantasy, History, Sci-Fi",2009,tt1643266,7,13185,,Fantasy, History, Sci-Fi,,,
The World That They Live In,tv,"Drama, Romance",2008,tt3246872,7.4,307,,Drama, Romance,,,,
Bad Boy,tv,"Drama, Mystery, Romance",2010,tt2090230,7.4,345,,Drama, Mystery, Romance,,,
"Smile, You",tv,"Family, Romance",2009,tt6289530,7.6,129,,Family, Romance,,,,
La niñera,tv,Comedy,2004,tt0396351,4.1,135,,Comedy,,,,,
Young Justice,tv,"Action, Adventure, Animation",2010,tt1641384,8.6,48846,,Action, Adventure, Animation,,,
Running Man,tv,"Comedy, Game-Show, Reality-TV",2010,tt2185037,9.1,3909,,Comedy, Game-Show, Reality-TV,,,
My Girlfriend Is a Gumiho,tv,"Comedy, Fantasy, Romance",2010,tt2255085,7.6,3941,,Comedy, Fantasy, Romance,,,
Ranczo,tv,Comedy,2006,tt0831833,7.3,1025,,Comedy,,,,,
,tv,Documentary,2009,,,,,Documentary,,,,,
My Little Pony: Friendship Is Magic,tv,"Adventure, Animation, Comedy",2010,tt1751105,7.8,24451,,Adventure, Animation, Comedy,,,
Downton Abbey,tv,"Drama, Romance",2010,tt1606375,8.7,235661,,Drama, Romance,,,,
Nodame Cantabile,tv,"Comedy, Drama, Music",2006,tt0965546,8.3,2551,,Comedy, Drama, Music,,,
Kino's Journey,tv,"Adventure, Animation, Drama",2003,tt0433498,8.3,3511,,Adventure, Animation, Drama,,,
Chi's Sweet Home,tv,"Animation, Comedy, Family",2008,tt1276525,7.8,399,,Animation, Comedy, Family,,,
Qianlong Dynasty,tv,"Drama, History",2003,tt21042600,5.2,5,,Drama, History,,,,
Shameless,tv,"Comedy, Drama",2011,tt1586680,8.5,313317,,Comedy, Drama,,,,
Rake,tv,"Comedy, Drama",2010,tt1587000,8.5,9116,,Comedy, Drama,,,,
Friday Night Dinner,tv,Comedy,2011,tt1844923,8.2,24324,,Comedy,,,,,
Chloe's Closet,tv,"Adventure, Animation, Comedy",2009,tt1194725,7.2,108,,Adventure, Animation, Comedy,,,
Sungkyunkwan Scandal,tv,"Comedy, Drama, Romance",2010,tt2745682,7.8,2021,,Comedy, Drama, Romance,,,
The Great British Baking Show,tv,"Game-Show, Reality-TV",2010,tt1877368,8.6,14287,,Game-Show, Reality-TV,,,,
Gold Rush,tv,Reality-TV,2010,tt1800864,7.3,5844,,Reality-TV,,,,,
Blade of the Immortal,tv,"Action, Adventure, Animation",2008,tt1208358,6.7,771,,Action, Adventure, Animation,,,
Claymore,tv,"Action, Adventure, Animation",2007,tt0985344,8,16272,,Action, Adventure, Animation,,,
Oishinbo,tv,"Animation, Comedy, Drama",1988,tt10857356,7.7,42,,Animation, Comedy, Drama,,,
Kurosagi,tv,"Action, Crime, Drama",2006,tt0824021,7,1523,,Action, Crime, Drama,,,
Bananaman,tv,"Action, Adventure, Animation",1983,tt0084980,6.7,1855,,Action, Adventure, Animation,,,
The Wiggles,tv,"Adventure, Comedy, Family",1993,tt0454656,6,1135,,Adventure, Comedy, Family,,,
,tv,Drama,1999,,,,,Drama,,,,,
Wild Kratts,tv,"Adventure, Animation, Comedy",2011,tt1807859,7.7,2733,,Adventure, Animation, Comedy,,,
Bobobo-bo Bo-bobo,tv,"Action, Adventure, Animation",2003,tt0450373,7.1,1065,,Action, Adventure, Animation,,,
Face Off,tv,"Game-Show, Reality-TV",2011,tt1663641,8.2,7539,,Game-Show, Reality-TV,,,,
Cardcaptor Sakura,tv,"Action, Adventure, Animation",1998,tt0221735,8,6105,,Action, Adventure, Animation,,,
Zatch Bell!,tv,"Action, Adventure, Animation",2003,tt0455295,7.2,1287,,Action, Adventure, Animation,,,
,tv,Drama,2005,,,,,Drama,,,,,
Berserk,tv,"Action, Adventure, Animation",1997,tt0318871,8.7,67167,,Action, Adventure, Animation,,,
City Hunter,tv,"Action, Animation, Comedy",1987,tt0159208,7.7,1781,,Action, Animation, Comedy,,,
Be Nice to People,tv,Drama,2002,tt0303470,7.2,54,,Drama,,,,,
Lovers in Prague,tv,Romance,2005,tt1789438,7.3,80,,Romance,,,,,
Yamato nadeshiko,tv,"Comedy, Drama, Romance",2000,tt0264316,7.8,212,,Comedy, Drama, Romance,,,
Kurokawa no techou,tv,"Drama, Mystery, Romance",2004,tt0923287,7.2,40,,Drama, Mystery, Romance,,,
Pastewka,tv,Comedy,2005,tt0479842,7.9,4332,,Comedy,,,,,
Fruits Basket,tv,"Animation, Comedy, Drama",2001,tt0328738,7.8,6504,,Animation, Comedy, Drama,,,
Surgeon Bong Dal-hee,tv,Drama,2007,tt3364834,7.5,39,,Drama,,,,,
Graveyard Kitaro,tv,"Animation, Fantasy, Horror",2008,tt1161659,7,97,,Animation, Fantasy, Horror,,,
Surviving Death,tv,Documentary,2010,tt1699754,6.2,29,,Documentary,,,,,
Tokyo Tower,tv,Drama,2007,tt0989575,8.3,56,,Drama,,,,,
The Octonauts,tv,"Adventure, Animation, Comedy",2010,tt1710177,7.6,1840,,Adventure, Animation, Comedy,,,
The Amazing World of Gumball,tv,"Adventure, Animation, Comedy",2011,tt1942683,8.4,48748,,Adventure, Animation, Comedy,,,
Secret Garden,tv,"Comedy, Drama, Fantasy",2010,tt1841321,8,8261,,Comedy, Drama, Fantasy,,,
Black & White,tv,Crime,2009,tt1508870,7.4,393,,Crime,,,,,
The Voice,tv,"Game-Show, Music, Reality-TV",2011,tt1839337,6.5,13805,,Game-Show, Music, Reality-TV,,,
Suits,tv,"Comedy, Drama",2011,tt1632701,8.4,517359,,Comedy, Drama,,,,
Startling by Each Step,tv,"Drama, Fantasy, Romance",2011,tt2475848,7.9,695,,Drama, Fantasy, Romance,,,
Dream High,tv,"Comedy, Drama, Music",2011,tt1996607,7.6,4039,,Comedy, Drama, Music,,,
One Piece,tv,"Action, Adventure, Animation",1999,tt0388629,9,301156,,Action, Adventure, Animation,,,
American Ninja Warrior,tv,"Action, Game-Show, Reality-TV",2009,tt1587934,6.8,4613,,Action, Game-Show, Reality-TV,,,
Tiger & Dragon,tv,"Comedy, Drama",2005,tt1731947,7.8,578,,Comedy, Drama,,,,
The Great White Tower,tv,Drama,2003,tt1112802,8.6,1331,,Drama,,,,,
Love and Hip Hop: New York,tv,Reality-TV,2010,tt1718437,4.8,845,,Reality-TV,,,,,
RuPaul's Drag Race: Untucked!,tv,Reality-TV,2009,tt1588754,7.7,3838,,Reality-TV,,,,,
Blue Exorcist,tv,"Action, Animation, Drama",2011,tt1799631,7.4,16280,,Action, Animation, Drama,,,
19-2,tv,"Crime, Drama",2011,tt1840973,8.6,1826,,Crime, Drama,,,,
Ninjago: Masters of Spinjitzu,tv,"Action, Adventure, Animation",2011,tt1871731,7.8,9876,,Action, Adventure, Animation,,,
Love You,tv,"Comedy, Drama, Romance",2011,tt2473936,6.6,166,,Comedy, Drama, Romance,,,
Angelo Rules,tv,Animation,2010,tt1616209,6.8,2162,,Animation,,,,,
You Are My Destiny,tv,"Drama, Family, Romance",2008,tt2275419,6.8,139,,Drama, Family, Romance,,,
You've Fallen for Me,tv,"Drama, Music, Romance",2011,tt2623064,7.2,2285,,Drama, Music, Romance,,,
Puella Magi Madoka Magica,tv,"Action, Adventure, Animation",2011,tt1773185,8.2,12709,,Action, Adventure, Animation,,,
Anohana: The Flower We Saw That Day,tv,"Adventure, Animation, Drama",2011,tt1913273,8.1,17303,,Adventure, Animation, Drama,,,
Tiger & Bunny,tv,"Action, Adventure, Animation",2011,tt2061527,7.4,1783,,Action, Adventure, Animation,,,
The Hour,tv,Drama,2011,tt1778108,8,12214,,Drama,,,,,
Love in the Wild,tv,Reality-TV,2011,tt1945796,6.6,481,,Reality-TV,,,,,
Call the Midwife,tv,"Drama, History",2012,tt1983079,8.6,33799,,Drama, History,,,,
The Sinner,tv,"Crime, Drama, Mystery",2017,tt6048596,7.8,147021,,Crime, Drama, Mystery,,,
Oscar's Oasis,tv,"Adventure, Animation, Comedy",2011,tt2080922,7.3,980,,Adventure, Animation, Comedy,,,
Zig & Sharko,tv,"Adventure, Animation, Comedy",2010,tt2046005,6.8,1224,,Adventure, Animation, Comedy,,,
Hannibal,tv,"Crime, Drama, Horror",2013,tt2243973,8.5,293937,,Crime, Drama, Horror,,,
Warrior Baek Dong Soo,tv,"Action, History, Romance",2011,tt3052852,7.9,804,,Action, History, Romance,,,
Protect the Boss,tv,"Comedy, Drama, Romance",2011,tt2953920,6.9,772,,Comedy, Drama, Romance,,,
Daniel Tiger's Neighborhood,tv,"Animation, Family, Fantasy",2012,tt2014553,7.4,1617,,Animation, Family, Fantasy,,,
,tv,"Action & Adventure, Drama",1998,,,,,Action & Adventure, Drama,,,,
Lady President,tv,Drama,2010,tt2030927,7.4,47,,Drama,,,,,
Office Girls,tv,Romance,2011,tt4381290,7,225,,Romance,,,,,
The Fierce Wife,tv,Drama,2010,tt4304720,7.2,147,,Drama,,,,,
Lauras Stern,tv,Animation,2002,tt0836301,6.5,79,,Animation,,,,,
Fresh Meat,tv,"Comedy, Drama",2011,tt2058303,7.8,20500,,Comedy, Drama,,,,
Monaco Franze - Der ewige Stenz,tv,"Comedy, Crime, Drama",1983,tt0085058,8.3,1072,,Comedy, Crime, Drama,,,
The Weissensee Saga,tv,Drama,2010,tt1525780,8.2,2469,,Drama,,,,,
Mord mit Aussicht,tv,"Comedy, Crime, Drama",2008,tt1163573,8,2171,,Comedy, Crime, Drama,,,
I Cesaroni,tv,"Comedy, Drama, Family",2006,tt0484917,5.5,746,,Comedy, Drama, Family,,,
I liceali,tv,Drama,2008,tt1170383,6.6,185,,Drama,,,,,
Tutti pazzi per amore,tv,Romance,2008,tt1194600,7.3,260,,Romance,,,,,
Tree with Deep Roots,tv,Drama,2011,tt2221405,8,696,,Drama,,,,,
Top Chef,tv,"Game-Show, Reality-TV",2006,tt0765425,7.7,7327,,Game-Show, Reality-TV,,,,
Antarctica,tv,"Adventure, Drama",2011,tt1822689,7.3,351,,Adventure, Drama,,,,
Top Boy,tv,"Crime, Drama, Thriller",2011,tt1830379,8.4,44955,,Crime, Drama, Thriller,,,
Black Mirror,tv,"Crime, Drama, Mystery",2011,tt2085059,8.7,699503,,Crime, Drama, Mystery,,,
Mako Mermaids,tv,"Adventure, Comedy, Drama",2013,tt2548214,6.7,5247,,Adventure, Comedy, Drama,,,
The Boat,tv,"Adventure, Drama, Fantasy",2011,tt1788634,7.1,5577,,Adventure, Drama, Fantasy,,,
Hemlock Grove,tv,"Drama, Fantasy, Horror",2013,tt2309295,7,43755,,Drama, Fantasy, Horror,,,
Lilyhammer,tv,"Comedy, Crime, Drama",2012,tt1958961,7.9,33612,,Comedy, Crime, Drama,,,
Mr. D,tv,Comedy,2012,tt2128016,7.4,3055,,Comedy,,,,,
SKET Dance,tv,"Animation, Comedy, Drama",2011,tt1909586,7.5,448,,Animation, Comedy, Drama,,,
Borgen,tv,Drama,2010,tt1526318,8.5,31438,,Drama,,,,,
Steins;Gate,tv,"Animation, Comedy, Drama",2011,tt1910272,8.8,83708,,Animation, Comedy, Drama,,,
Kids on the Slope,tv,"Animation, Drama, Music",2012,tt2341375,8.1,3653,,Animation, Drama, Music,,,
Slam Dunk,tv,"Animation, Comedy, Drama",1993,tt0965547,8.7,8574,,Animation, Comedy, Drama,,,
Fighting Spirit,tv,"Action, Animation, Comedy",2000,tt0481256,8.8,14273,,Action, Animation, Comedy,,,
Akagi,tv,"Animation, Sport, Thriller",2005,tt0910592,7.7,842,,Animation, Sport, Thriller,,,
Love & Hip Hop: Atlanta,tv,Reality-TV,2012,tt2224452,5.5,1062,,Reality-TV,,,,,
Toradora!,tv,"Animation, Comedy, Drama",2008,tt1279024,7.9,21209,,Animation, Comedy, Drama,,,
Alfons Åberg,tv,"Animation, Family, Short",1979,tt1408434,6.9,451,,Animation, Family, Short,,,
Kaiji: Ultimate Survivor,tv,"Action, Animation, Thriller",2007,tt1202625,8.2,4430,,Action, Animation, Thriller,,,
Great Teacher Onizuka,tv,"Animation, Comedy, Drama",1999,tt0315008,8.5,13154,,Animation, Comedy, Drama,,,
Miss Fisher's Murder Mysteries,tv,"Crime, Drama, History",2012,tt1988386,8.2,18581,,Crime, Drama, History,,,
Rooftop Prince,tv,"Comedy, Fantasy, Romance",2012,tt2401162,7.7,3312,,Comedy, Fantasy, Romance,,,
Horrid Henry,tv,"Adventure, Animation, Comedy",2006,tt0985991,6.4,1548,,Adventure, Animation, Comedy,,,
Berlin Alexanderplatz,tv,"Crime, Drama",1980,tt0080196,8.4,5101,,Crime, Drama,,,,
Hanada Shonen-shi,tv,"Animation, Comedy, Drama",2002,tt5776342,7.9,103,,Animation, Comedy, Drama,,,
Birdsong,tv,"Drama, Romance, War",2012,tt1127876,7.3,6491,,Drama, Romance, War,,,
Bikie Wars: Brothers in Arms,tv,Drama,2012,tt2303123,6.9,909,,Drama,,,,,
Pablo Escobar: El Patrón del Mal,tv,"Biography, Crime, Drama",2012,tt2187850,8.4,6493,,Biography, Crime, Drama,,,
Psycho-Pass,tv,"Action, Animation, Crime",2012,tt2379308,8.1,24409,,Action, Animation, Crime,,,
,tv,,,,,,"PH, SG, TW",,,,,,
Braunschlag,tv,Drama,2012,tt1934564,8.2,1660,,Drama,,,,,
Line of Duty,tv,"Crime, Drama, Mystery",2012,tt2303687,8.7,76256,,Crime, Drama, Mystery,,,
Vikings,tv,"Action, Adventure, Drama",2013,tt2306299,8.5,619698,,Action, Adventure, Drama,,,
Appropriate Adult,tv,"Crime, Drama, Mystery",2011,tt1831575,7.4,4996,,Crime, Drama, Mystery,,,
My Phone Genie,tv,"Comedy, Family",2012,tt2204867,6.7,34,,Comedy, Family,,,,
Magic Kaito,tv,"Adventure, Animation, Comedy",2010,tt3459088,7.2,451,,Adventure, Animation, Comedy,,,
The Innocent Man,tv,Drama,2012,tt2593336,7.6,2484,,Drama,,,,,
The Bridge,tv,"Crime, Mystery, Thriller",2011,tt1733785,8.6,81325,,Crime, Mystery, Thriller,,,
